date,fund,company,ticker,cusip,shares,market value($),weight(%)
3/1/2021,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,24573.0,7119781.02,1.92
3/1/2021,IZRL,ENLIVEX THERAPEUTICS LTD,ENLV,M4130Y106,473658.0,7052767.62,1.9
3/1/2021,IZRL,SILICOM LTD,SILC,M84116108,137081.0,6954119.13,1.88
3/1/2021,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,317053.0,6978336.53,1.88
3/1/2021,IZRL,ALLOT LTD,ALLT,M0854Q105,428656.0,6819916.96,1.84
3/1/2021,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,1297337.0,6764337.46,1.82
3/1/2021,IZRL,NOVA MEASURING INSTRUMENTS,NVMI,M7516K103,74773.0,6698165.34,1.81
3/1/2021,IZRL,GAMIDA CELL LTD,GMDA,M47364100,666438.0,6551085.54,1.77
3/1/2021,IZRL,POLYPID LTD,PYPD,M8001Q118,574406.0,6479299.68,1.75
3/1/2021,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,48337.0,6488305.93,1.75
3/1/2021,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,40669.0,6447764.94,1.74
3/1/2021,IZRL,HILAN LTD,HLAN,6267230,132634.0,6191838.24,1.67
3/1/2021,IZRL,PLASSON INDUSTRIES LTD,PLSN,6094728,120189.0,6142799.02,1.66
3/1/2021,IZRL,MATRIX IT LTD,MTRX,6747754,264903.0,6172879.11,1.66
3/1/2021,IZRL,ELECTRA CONSUMER PRODUCTS 19,ECP,B536CY7,157195.0,6147130.77,1.66
3/1/2021,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,276753.0,6006046.83,1.62
3/1/2021,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,45155.0,6021487.97,1.62
3/1/2021,IZRL,BATM ADVANCED COMMUNICATIONS,BATM,B85PTW0,4150053.0,6000895.12,1.62
3/1/2021,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,56580.0,6004807.2,1.62
3/1/2021,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,195778.0,5998637.92,1.62
3/1/2021,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,181895.0,5978888.65,1.61
3/1/2021,IZRL,STRATASYS LTD,SSYS,M85548101,164497.0,5967951.16,1.61
3/1/2021,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,290183.0,5937144.18,1.6
3/1/2021,IZRL,MALAM - TEAM LTD,MLTM,6875923,21861.0,5936426.52,1.6
3/1/2021,IZRL,HAMLET (ISRAEL-CANADA) LTD,HAML,6443858,317047.0,5877114.12,1.59
3/1/2021,IZRL,EVOGENE LTD,EVGN,B289530,937499.0,5797556.57,1.56
3/1/2021,IZRL,RADWARE LTD,RDWR,M81873107,217505.0,5755182.3,1.55
3/1/2021,IZRL,TARO PHARMACEUTICAL INDUS,TARO,M8737E108,78174.0,5699666.34,1.54
3/1/2021,IZRL,SOLAREDGE TECHNOLOGIES INC,SEDG,83417M104,18341.0,5648110.95,1.52
3/1/2021,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,36792.0,5588704.8,1.51
3/1/2021,IZRL,ARAD LTD,ARD,B0G7VP6,393476.0,5595355.63,1.51
3/1/2021,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,5862632.0,5615956.44,1.51
3/1/2021,IZRL,AUDIOCODES LTD,AUDC,M15342104,188697.0,5523161.19,1.49
3/1/2021,IZRL,ROBOGROUP T.E.K LTD,ROBO,6302722,2658687.0,5528856.8,1.49
3/1/2021,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,496949.0,5426683.08,1.46
3/1/2021,IZRL,KAMADA LTD,KMDA,B0L2CR5,861352.0,5394547.21,1.46
3/1/2021,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,47691.0,5390513.73,1.45
3/1/2021,IZRL,ITAMAR MEDICAL LTD,ITMR,B1VJHY5,6671696.0,5367612.82,1.45
3/1/2021,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,329223.0,5323376.63,1.44
3/1/2021,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,1325210.0,5334906.27,1.44
3/1/2021,IZRL,CERAGON NETWORKS LTD,CRNT,M22013102,1154499.0,5183700.51,1.4
3/1/2021,IZRL,NICE LTD - SPON ADR,NICE,653656108,22374.0,5157878.22,1.39
3/1/2021,IZRL,AUGWIND ENERGY TECH STORAGE,BIMCM,B290CJ7,192488.0,5133130.04,1.38
3/1/2021,IZRL,JFROG LTD,FROG,M6191J100,90537.0,5058302.19,1.36
3/1/2021,IZRL,NANO DIMENSION LTD - ADR,NNDM,63008G203,461266.0,4732589.16,1.28
3/1/2021,IZRL,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,756293.0,4696579.53,1.27
3/1/2021,IZRL,COMPUGEN LTD,CGEN,M25722105,453493.0,4521325.21,1.22
3/1/2021,IZRL,NANO-X IMAGING LTD,NNOX,M70700105,93502.0,4190759.64,1.13
3/1/2021,IZRL,BIONDVAX PHARMACEUTICALS-ADR,BVXV,09073Q105,9720.0,42379.2,0.01
3/1/2021,PRNT,EXONE CO/THE,XONE,302104104,1653797.0,70071378.89,11.09
3/1/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,927482.0,35977026.78,5.7
3/1/2021,PRNT,HP INC,HPQ,40434L105,1023832.0,30284950.56,4.79
3/1/2021,PRNT,STRATASYS LTD,SSYS,M85548101,799772.0,29015728.16,4.59
3/1/2021,PRNT,PTC INC,PTC,69370C100,196431.0,27934452.51,4.42
3/1/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,22490.0,27651639.34,4.38
3/1/2021,PRNT,TRIMBLE INC,TRMB,896239100,349407.0,27100006.92,4.29
3/1/2021,PRNT,MICROSOFT CORP,MSFT,594918104,113415.0,26872550.1,4.25
3/1/2021,PRNT,MGI DIGITAL GRAPHIC TECHNOLO,ALMDG,B18FJV7,428733.0,26439180.49,4.19
3/1/2021,PRNT,RENISHAW PLC,RSW,0732358,325633.0,26290335.33,4.16
3/1/2021,PRNT,DASSAULT SYSTEMES SE,DSY,5330047,123620.0,25632258.96,4.06
3/1/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,401843.0,25424606.61,4.03
3/1/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,1105553.0,25113796.54,3.98
3/1/2021,PRNT,ANSYS INC,ANSS,03662Q105,66129.0,22887908.19,3.62
3/1/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,1070702.0,22270601.6,3.53
3/1/2021,PRNT,AUTODESK INC,ADSK,052769106,77945.0,22157425.15,3.51
3/1/2021,PRNT,PROTO LABS INC,PRLB,743713109,143965.0,21718559.9,3.44
3/1/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,369557.0,16833321.35,2.67
3/1/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,95216.0,9150257.6,1.45
3/1/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,12689.0,7170680.79,1.14
3/1/2021,PRNT,AMETEK INC,AME,031100100,58527.0,7156681.56,1.13
3/1/2021,PRNT,HEXAGON AB-B SHS,HEXAB,B1XFTL2,79025.0,6694530.96,1.06
3/1/2021,PRNT,ULTRA CLEAN HOLDINGS INC,UCTT,90385V107,124295.0,6300513.55,1.0
3/1/2021,PRNT,KAISER ALUMINUM CORP,KALU,483007704,47824.0,5755618.4,0.91
3/1/2021,PRNT,GENERAL ELECTRIC CO,GE,369604103,433847.0,5687734.17,0.9
3/1/2021,PRNT,MICHELIN (CGDE),ML,4588364,37453.0,5415516.59,0.86
3/1/2021,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,480327.0,5375462.82,0.85
3/1/2021,PRNT,SIEMENS AG-REG,SIE,5727973,34152.0,5383696.19,0.85
3/1/2021,PRNT,BERTRANDT AG,BDT,5130861,94086.0,5195836.31,0.82
3/1/2021,PRNT,NUVASIVE INC,NUVA,670704105,84487.0,5197640.24,0.82
3/1/2021,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,41086.0,4945110.96,0.78
3/1/2021,PRNT,MOOG INC-CLASS A,MOG/A,615394202,60945.0,4928012.7,0.78
3/1/2021,PRNT,STRYKER CORP,SYK,863667101,19882.0,4887194.42,0.77
3/1/2021,PRNT,MEDTRONIC PLC,MDT UN,G5960L103,41339.0,4872214.54,0.77
3/1/2021,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,007800105,93533.0,4846880.06,0.77
3/1/2021,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,29864.0,4822140.08,0.76
3/1/2021,PRNT,ARCONIC CORP,ARNC,03966V107,162226.0,3891801.74,0.62
3/1/2021,PRNT,PYROGENESIS CANADA INC,PYR,B43JTF9,218800.0,1547297.72,0.24
3/1/2021,PRNT,SGL CARBON SE,SGL,4818351,116884.0,995326.56,0.16
3/1/2021,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,18930.0,836327.4,0.13
3/1/2021,PRNT,XEROX HOLDINGS CORP,XRX UN,98421M106,29391.0,757406.07,0.12
3/1/2021,PRNT,ALLEGHENY TECHNOLOGIES INC,ATI,01741R102,36781.0,766148.23,0.12
3/1/2021,PRNT,HEXCEL CORP,HXL,428291108,13818.0,780855.18,0.12
3/1/2021,PRNT,VOESTALPINE AG,VOE,4943402,18047.0,734704.73,0.12
3/1/2021,PRNT,EASTMAN KODAK CO,KODK,277461406,75918.0,694649.7,0.11
3/1/2021,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,20559.0,705481.37,0.11
3/1/2021,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,6203.0,693743.52,0.11
3/1/2021,PRNT,SANDVIK AB,SAND,B1VQ252,25833.0,708017.94,0.11
3/1/2021,PRNT,3M CO,MMM,88579Y101,3940.0,695055.4,0.11
3/1/2021,PRNT,ARKEMA,AKE,B0Z5YZ2,5634.0,644525.53,0.1
3/1/2021,PRNT,KONINKLIJKE DSM NV,DSM,B0HZL93,3760.0,632893.71,0.1
3/1/2021,PRNT,HENKEL AG & CO KGAA VORZUG,HEN3,5076705,6187.0,616725.23,0.1
3/1/2021,PRNT,TORAY INDUSTRIES INC,3402,6897143,97708.0,646416.11,0.1
3/1/2021,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,8106.0,596034.18,0.09
