date,fund,company,ticker,cusip,shares,market value($),weight(%)
2/24/2021,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,40669,6522398.55,1.73
2/24/2021,IZRL,ALLOT LTD,ALLT,M0854Q105,428656,6498424.96,1.72
2/24/2021,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,276753,6387129.75,1.69
2/24/2021,IZRL,PLASSON INDUSTRIES LTD,PLSN,6094728,120189,6226263.99,1.65
2/24/2021,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,48337,6246782.7,1.65
2/24/2021,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,290183,6204112.54,1.64
2/24/2021,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,195778,6192458.14,1.64
2/24/2021,IZRL,ELECTRA CONSUMER PRODUCTS 19,ECP,B536CY7,157195,6109899.76,1.62
2/24/2021,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,45155,6117926,1.62
2/24/2021,IZRL,EVOGENE LTD,EVGN,B289530,937499,6083699.79,1.61
2/24/2021,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,56580,6018226.4,1.59
2/24/2021,IZRL,MATRIX IT LTD,MTRX,6747754,264903,5982099.75,1.58
2/24/2021,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,181895,5951604.4,1.58
2/24/2021,IZRL,BATM ADVANCED COMMUNICATIONS,BATM,B85PTW0,4150053,5961177.19,1.58
2/24/2021,IZRL,HILAN LTD,HLAN,6267230,132634,5903337.15,1.56
2/24/2021,IZRL,MALAM - TEAM LTD,MLTM,6875923,21861,5870163.99,1.56
2/24/2021,IZRL,STRATASYS LTD,SSYS,M85548101,164497,5903797.33,1.56
2/24/2021,IZRL,HAMLET (ISRAEL-CANADA) LTD,HAML,6443858,317047,5903023.87,1.56
2/24/2021,IZRL,ARAD LTD,ARD,B0G7VP6,393476,5876268.5,1.56
2/24/2021,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,5862632,5813571.57,1.54
2/24/2021,IZRL,RADWARE LTD,RDWR,M81873107,217505,5735606.85,1.52
2/24/2021,IZRL,ROBOGROUP T.E.K LTD,ROBO,6302722,2658687,5696662.52,1.51
2/24/2021,IZRL,TARO PHARMACEUTICAL INDUS,TARO,M8737E108,78174,5689503.72,1.51
2/24/2021,IZRL,SOLAREDGE TECHNOLOGIES INC,SEDG,83417M104,18341,5651779.15,1.5
2/24/2021,IZRL,AUDIOCODES LTD,AUDC,M15342104,188697,5674118.79,1.5
2/24/2021,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,496949,5625462.68,1.49
2/24/2021,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,36792,5612251.68,1.49
2/24/2021,IZRL,CERAGON NETWORKS LTD,CRNT,M22013102,1154499,5518505.22,1.46
2/24/2021,IZRL,AUGWIND ENERGY TECH STORAGE,BIMCM,B290CJ7,192488,5469649.51,1.45
2/24/2021,IZRL,KAMADA LTD,KMDA,B0L2CR5,861352,5460184.34,1.45
2/24/2021,IZRL,NANO DIMENSION LTD - ADR,NNDM,63008G203,461266,5452164.12,1.44
2/24/2021,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,47691,5391467.55,1.43
2/24/2021,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,329223,5312294.61,1.41
2/24/2021,IZRL,JFROG LTD,FROG,M6191J100,90537,5325386.34,1.41
2/24/2021,IZRL,ITAMAR MEDICAL LTD,ITMR,B1VJHY5,6671696,5210888.46,1.38
2/24/2021,IZRL,NICE LTD - SPON ADR,NICE,653656108,22374,5205534.84,1.38
2/24/2021,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,1325210,5199610.09,1.38
2/24/2021,IZRL,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,756293,5097414.82,1.35
2/24/2021,IZRL,NANO-X IMAGING LTD,NNOX,M70700105,93502,5016382.3,1.33
2/24/2021,IZRL,COMPUGEN LTD,CGEN,M25722105,453493,4698187.48,1.24
2/24/2021,IZRL,BIONDVAX PHARMACEUTICALS-ADR,BVXV,09073Q105,9720,42865.2,0.01
2/24/2021,PRNT,EXONE CO/THE,XONE,302104104,1686821,66848716.23,10.38
2/24/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,945998,35418165.12,5.5
2/24/2021,PRNT,STRATASYS LTD,SSYS,M85548101,815738,29276836.82,4.55
2/24/2021,PRNT,HP INC,HPQ,40434L105,1044274,29208343.78,4.54
2/24/2021,PRNT,PTC INC,PTC,69370C100,200349,28515673.17,4.43
2/24/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,22934,28324507.91,4.4
2/24/2021,PRNT,MGI DIGITAL GRAPHIC TECHNOLO,ALMDG,B18FJV7,437289,27397060.22,4.25
2/24/2021,PRNT,RENISHAW PLC,RSW,732358,332131,27398201.5,4.25
2/24/2021,PRNT,MICROSOFT CORP,MSFT,594918104,115677,27132040.35,4.21
2/24/2021,PRNT,TRIMBLE INC,TRMB,896239100,356379,27102622.95,4.21
2/24/2021,PRNT,DASSAULT SYSTEMES SE,DSY,5330047,126086,26827787.59,4.17
2/24/2021,PRNT,ANSYS INC,ANSS,03662Q105,67449,25992821.13,4.04
2/24/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,1127627,25213849.46,3.91
2/24/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,21369103,409865,25071442.05,3.89
2/24/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,1092080,24790216,3.85
2/24/2021,PRNT,AUTODESK INC,ADSK,52769106,79499,23763046.09,3.69
2/24/2021,PRNT,PROTO LABS INC,PRLB,743713109,146839,22257855.62,3.46
2/24/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,376931,19163172.04,2.98
2/24/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,97112,9126585.76,1.42
2/24/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,16255101,12941,7418557.66,1.15
2/24/2021,PRNT,AMETEK INC,AME,31100100,59691,7342589.91,1.14
2/24/2021,PRNT,HEXAGON AB-B SHS,HEXAB,B1XFTL2,80597,7070997.61,1.1
2/24/2021,PRNT,ULTRA CLEAN HOLDINGS INC,UCTT,90385V107,126773,6237231.6,0.97
2/24/2021,PRNT,KAISER ALUMINUM CORP,KALU,483007704,48778,5926527,0.92
2/24/2021,PRNT,GENERAL ELECTRIC CO,GE,369604103,442505,5805665.6,0.9
2/24/2021,PRNT,MICHELIN (CGDE),ML,4588364,38197,5508825.24,0.86
2/24/2021,PRNT,SIEMENS AG-REG,SIE,5727973,34830,5547376.64,0.86
2/24/2021,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,489915,5505027.13,0.85
2/24/2021,PRNT,BERTRANDT AG,BDT,5130861,95964,5300201.46,0.82
2/24/2021,PRNT,MOOG INC-CLASS A,MOG/A,615394202,62157,5069524.92,0.79
2/24/2021,PRNT,STRYKER CORP,SYK,863667101,20278,5045571.96,0.78
2/24/2021,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,41902,4991785.26,0.78
2/24/2021,PRNT,NUVASIVE INC,NUVA,670704105,86173,5037673.58,0.78
2/24/2021,PRNT,MEDTRONIC PLC,MDT UN,G5960L103,42161,5006197.14,0.78
2/24/2021,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,7800105,95399,4932128.3,0.77
2/24/2021,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,30458,4875412.06,0.76
2/24/2021,PRNT,ARCONIC CORP,ARNC,03966V107,165460,3813853,0.59
2/24/2021,PRNT,PYROGENESIS CANADA INC,PYR,B43JTF9,223000,1784142.59,0.28
2/24/2021,PRNT,SGL CARBON SE,SGL,4818351,119212,1012286.81,0.16
2/24/2021,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,19302,858939,0.13
2/24/2021,PRNT,ALLEGHENY TECHNOLOGIES INC,ATI,01741R102,37513,811781.32,0.13
2/24/2021,PRNT,XEROX HOLDINGS CORP,XRX UN,98421M106,29973,758916.36,0.12
2/24/2021,PRNT,HEXCEL CORP,HXL,428291108,14088,801748.08,0.12
2/24/2021,PRNT,VOESTALPINE AG,VOE,4943402,18407,740982.52,0.12
2/24/2021,PRNT,EASTMAN KODAK CO,KODK,277461406,77430,703838.7,0.11
2/24/2021,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,20967,724407.3,0.11
2/24/2021,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,6323,716838.51,0.11
2/24/2021,PRNT,SANDVIK AB,SAND,B1VQ252,26343,737158.84,0.11
2/24/2021,PRNT,3M CO,MMM,88579Y101,4018,713717.34,0.11
2/24/2021,PRNT,ARKEMA,AKE,B0Z5YZ2,5742,630502.34,0.1
2/24/2021,PRNT,KONINKLIJKE DSM NV,DSM,B0HZL93,3832,643328.47,0.1
2/24/2021,PRNT,HENKEL AG & CO KGAA VORZUG,HEN3,5076705,6307,637605.47,0.1
2/24/2021,PRNT,TORAY INDUSTRIES INC,3402,6897143,99508,661099.66,0.1
2/24/2021,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,8262,592220.16,0.09
