date,fund,company,ticker,cusip,shares,market value($),weight(%)
3/8/2021,IZRL,INMODE LTD,INMD,M5425M103,103553.0,6651209.19,1.97
3/8/2021,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,41542.0,6575153.7,1.95
3/8/2021,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,1325318.0,6520556.63,1.93
3/8/2021,IZRL,SILICOM LTD,SILC,M84116108,140033.0,6479326.91,1.92
3/8/2021,IZRL,ELECTRA CONSUMER PRODUCTS 19,ECP,B536CY7,160579.0,6277157.26,1.86
3/8/2021,IZRL,ENLIVEX THERAPEUTICS LTD,ENLV,M4130Y106,483873.0,6280671.54,1.86
3/8/2021,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,49372.0,6287602.09,1.86
3/8/2021,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,57795.0,6148551.37,1.82
3/8/2021,IZRL,TARO PHARMACEUTICAL INDUS,TARO,M8737E108,79857.0,6102671.94,1.81
3/8/2021,IZRL,HILAN LTD,HLAN,6267230,135487.0,6118898.46,1.81
3/8/2021,IZRL,ALLOT LTD,ALLT,M0854Q105,437899.0,6056143.17,1.79
3/8/2021,IZRL,REDHILL BIOPHARMA LTD-SP ADR,RDHL,757468103,787839.0,6003333.18,1.78
3/8/2021,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,46127.0,5994371.62,1.78
3/8/2021,IZRL,PLASSON INDUSTRIES LTD,PLSN,6094728,122781.0,6004095.56,1.78
3/8/2021,IZRL,MATRIX IT LTD,MTRX,6747754,270609.0,5989252.58,1.77
3/8/2021,IZRL,POLYPID LTD,PYPD,M8001Q118,586790.0,5955918.5,1.76
3/8/2021,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,282720.0,5927522.66,1.76
3/8/2021,IZRL,HAMLET (ISRAEL-CANADA) LTD,HAML,6443858,323878.0,5898289.64,1.75
3/8/2021,IZRL,MALAM - TEAM LTD,MLTM,6875923,22329.0,5922344.01,1.75
3/8/2021,IZRL,NOVA MEASURING INSTRUMENTS,NVMI,M7516K103,76384.0,5884623.36,1.74
3/8/2021,IZRL,KORNIT DIGITAL LTD,KRNT,M6372Q113,62018.0,5853879.02,1.73
3/8/2021,IZRL,DARIOHEALTH CORP,DRIO,23725P209,275863.0,5834502.45,1.73
3/8/2021,IZRL,ARAD LTD,ARD,B0G7VP6,401954.0,5756111.12,1.7
3/8/2021,IZRL,RADWARE LTD,RDWR,M81873107,222194.0,5732605.2,1.7
3/8/2021,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,296438.0,5703467.12,1.69
3/8/2021,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,185810.0,5689502.2,1.69
3/8/2021,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,5989082.0,5624560.33,1.67
3/8/2021,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,336324.0,5543536.9,1.64
3/8/2021,IZRL,GAMIDA CELL LTD,GMDA,M47364100,680811.0,5548609.65,1.64
3/8/2021,IZRL,BATM ADVANCED COMMUNICATIONS,BATM,B85PTW0,4239558.0,5513264.0,1.63
3/8/2021,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,48717.0,5475790.8,1.62
3/8/2021,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,507659.0,5426874.71,1.61
3/8/2021,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,199999.0,5387973.06,1.6
3/8/2021,IZRL,ITAMAR MEDICAL LTD,ITMR,B1VJHY5,6815597.0,5381539.13,1.59
3/8/2021,IZRL,AUDIOCODES LTD,AUDC,M15342104,192765.0,5331879.9,1.58
3/8/2021,IZRL,KAMADA LTD,KMDA,B0L2CR5,879928.0,5337203.48,1.58
3/8/2021,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,1353785.0,5215119.13,1.54
3/8/2021,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,37584.0,5103155.52,1.51
3/8/2021,IZRL,NICE LTD - SPON ADR,NICE,653656108,22851.0,4966207.83,1.47
3/8/2021,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,25095.0,4928908.95,1.46
3/8/2021,IZRL,ROBOGROUP T.E.K LTD,ROBO,6302722,2716026.0,4744008.33,1.41
3/8/2021,IZRL,SOLAREDGE TECHNOLOGIES INC,SEDG,83417M104,18728.0,4620384.88,1.37
3/8/2021,IZRL,AUGWIND ENERGY TECH STORAGE,BIMCM,B290CJ7,196637.0,4587902.61,1.36
3/8/2021,IZRL,EVOGENE LTD,EVGN,B289530,957713.0,4439823.99,1.32
3/8/2021,IZRL,CERAGON NETWORKS LTD,CRNT,M22013102,1179393.0,4292990.52,1.27
3/8/2021,IZRL,JFROG LTD,FROG,M6191J100,92481.0,4152396.9,1.23
3/8/2021,IZRL,NANO DIMENSION LTD - ADR,NNDM,63008G203,471211.0,3746127.45,1.11
3/8/2021,IZRL,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,756293.0,3683146.91,1.09
3/8/2021,IZRL,NANO-X IMAGING LTD,NNOX,M70700105,95518.0,3601506.19,1.07
3/8/2021,IZRL,STRATASYS LTD,SSYS,M85548101,164497.0,3594259.45,1.06
3/8/2021,IZRL,COMPUGEN LTD,CGEN,M25722105,453493.0,3478291.31,1.03
3/8/2021,IZRL,BIONDVAX PHARMACEUTICALS-ADR,BVXV,09073Q105,9927.0,36035.01,0.01
3/8/2021,PRNT,EXONE CO/THE,XONE,302104104,1543707.0,42189512.31,8.44
3/8/2021,PRNT,HP INC,HPQ,40434L105,955682.0,28823369.12,5.77
3/8/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,21010.0,24123631.51,4.83
3/8/2021,PRNT,RENISHAW PLC,RSW,0732358,303973.0,24153512.11,4.83
3/8/2021,PRNT,MICROSOFT CORP,MSFT,594918104,105875.0,24074916.25,4.82
3/8/2021,PRNT,DASSAULT SYSTEMES SE,DSY,5330047,115400.0,22918144.45,4.59
3/8/2021,PRNT,TRIMBLE INC,TRMB,896239100,326157.0,22680957.78,4.54
3/8/2021,PRNT,MGI DIGITAL GRAPHIC TECHNOLO,ALMDG,B18FJV7,400194.0,21854535.7,4.37
3/8/2021,PRNT,PTC INC,PTC,69370C100,183371.0,21793643.35,4.36
3/8/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,375103.0,20881984.01,4.18
3/8/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,865743.0,19799542.41,3.96
3/8/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,1031963.0,18654720.47,3.73
3/8/2021,PRNT,AUTODESK INC,ADSK,052769106,72765.0,18416821.5,3.69
3/8/2021,PRNT,ANSYS INC,ANSS,03662Q105,61729.0,18120547.95,3.63
3/8/2021,PRNT,PROTO LABS INC,PRLB,743713109,134385.0,16431253.95,3.29
3/8/2021,PRNT,STRATASYS LTD,SSYS,M85548101,746542.0,16311942.7,3.26
3/8/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,999432.0,15511184.64,3.1
3/8/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,344958.0,10434979.5,2.09
3/8/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,88896.0,7655723.52,1.53
3/8/2021,PRNT,AMETEK INC,AME,031100100,54647.0,6747811.56,1.35
3/8/2021,PRNT,HEXAGON AB-B SHS,HEXAB,B1XFTL2,73765.0,6145007.51,1.23
3/8/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,11849.0,5877933.43,1.18
3/8/2021,PRNT,GENERAL ELECTRIC CO,GE,369604103,404968.0,5738396.56,1.15
3/8/2021,PRNT,MICHELIN (CGDE),ML,4588364,34973.0,5275965.21,1.06
3/8/2021,PRNT,KAISER ALUMINUM CORP,KALU,483007704,44644.0,5240312.72,1.05
3/8/2021,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,448367.0,5124194.29,1.03
3/8/2021,PRNT,SIEMENS AG-REG,SIE,5727973,31892.0,5082047.27,1.02
3/8/2021,PRNT,BERTRANDT AG,BDT,5130861,87826.0,4993837.73,1.0
3/8/2021,PRNT,NUVASIVE INC,NUVA,670704105,78867.0,4950481.59,0.99
3/8/2021,PRNT,ULTRA CLEAN HOLDINGS INC,UCTT,90385V107,116035.0,4928006.45,0.99
3/8/2021,PRNT,MOOG INC-CLASS A,MOG/A,615394202,56905.0,4735065.05,0.95
3/8/2021,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,38366.0,4674129.78,0.94
3/8/2021,PRNT,MEDTRONIC PLC,MDT UN,G5960L103,38599.0,4503345.33,0.9
3/8/2021,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,27884.0,4485699.08,0.9
3/8/2021,PRNT,STRYKER CORP,SYK,863667101,18562.0,4380632.0,0.88
3/8/2021,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,007800105,87313.0,4414545.28,0.88
3/8/2021,PRNT,ARCONIC CORP,ARNC,03966V107,151436.0,4061513.52,0.81
3/8/2021,PRNT,PYROGENESIS CANADA INC,PYR,B43JTF9,204800.0,1413695.17,0.28
3/8/2021,PRNT,SGL CARBON SE,SGL,4818351,109104.0,907293.65,0.18
3/8/2021,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,17670.0,791439.3,0.16
3/8/2021,PRNT,HEXCEL CORP,HXL,428291108,12909.0,743042.04,0.15
3/8/2021,PRNT,XEROX HOLDINGS CORP,XRX UN,98421M106,27451.0,732941.7,0.15
3/8/2021,PRNT,VOESTALPINE AG,VOE,4943402,16847.0,703679.61,0.14
3/8/2021,PRNT,3M CO,MMM,88579Y101,3680.0,676273.6,0.14
3/8/2021,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,19199.0,679562.32,0.14
3/8/2021,PRNT,ALLEGHENY TECHNOLOGIES INC,ATI,01741R102,34341.0,716696.67,0.14
3/8/2021,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,5803.0,675817.38,0.14
3/8/2021,PRNT,SANDVIK AB,SAND,B1VQ252,24124.0,680934.08,0.14
3/8/2021,PRNT,ARKEMA,AKE,B0Z5YZ2,5274.0,618882.97,0.12
3/8/2021,PRNT,KONINKLIJKE DSM NV,DSM,B0HZL93,3520.0,593567.65,0.12
3/8/2021,PRNT,HENKEL AG & CO KGAA VORZUG,HEN3,5076705,5787.0,599012.12,0.12
3/8/2021,PRNT,TORAY INDUSTRIES INC,3402,6897143,91708.0,588258.28,0.12
3/8/2021,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,7577.0,569790.4,0.11
3/8/2021,PRNT,EASTMAN KODAK CO,KODK,277461406,70878.0,540090.36,0.11
